RESPOND_ID,EXAMIN_BEGIN_DE,HOLD_INDVDL_MVMN_MN_ONE_TY,SEXDSTN_FLAG_NM,AGRDE_FLAG_NM,HSHLD_COMPO_NM,HSHLD_INCOME_DGREE_NM,OCCP_CL_NM,ANSWRR_OC_AREA_NM
112999,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),400만원 내외,사무직,대전
113015,20230701,전기 자전거,여성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,전업주부,서울
113027,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,경영/관리직,부산
113060,20230701,"오토바이(바이크, 스쿠터)",여성,30대,신혼기(자녀없음),700만원 내외,전문직,서울
113061,20230701,"오토바이(바이크, 스쿠터)",여성,30대,자녀 독립기(막내가 결혼한 상태),모름,무직/기타,경기
113064,20230701,전동 킥보드,남성,30대,신혼기(자녀없음),600만원 내외,일반 공무원/준공무원,경기
113065,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",자영업,충남
113067,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,판매/서비스직,광주
113072,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,기술/숙련직,울산
113073,20230701,"오토바이(바이크, 스쿠터)",여성,60대 이상,자녀 독립기(막내가 결혼한 상태),600만원 내외,기술/숙련직,인천
113081,20230701,"오토바이(바이크, 스쿠터)",남성,30대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,무직/기타,부산
113095,20230701,전기 자전거,여성,50대,자녀 성인기(막내가 대학생～결혼 전),300만원 내외,일반 공무원/준공무원,서울
113099,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",자영업,부산
113114,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,사무직,경기
113144,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,기술/숙련직,경기
113152,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,경영/관리직,인천
113169,20230701,전동 킥보드,남성,30대,자녀 유아기(막내가 초등학교 입학 전),300만원 내외,전문직,충남
113193,20230701,전동 킥보드,남성,40대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,기술/숙련직,경기
113205,20230701,전동 킥보드,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,600~2,000만원 내외",기술/숙련직,경기
113208,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,판매/서비스직,경기
113214,20230701,전기 자전거,여성,50대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,사무직,경기
113217,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,1인 가구,300만원 내외,자영업,서울
113253,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),600만원 내외,무직/기타,경남
113260,20230701,전기 자전거,여성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",전업주부,경기
113285,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,사무직,인천
113286,20230701,전기 자전거,여성,40대,자녀 유아기(막내가 초등학교 입학 전),800만원 내외,사무직,서울
113287,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,무직/기타,경남
113291,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),400만원 내외,판매/서비스직,대전
113314,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,기술/숙련직,세종
113316,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 독립기(막내가 결혼한 상태),500만원 내외,자영업,충남
113328,20230701,"오토바이(바이크, 스쿠터)",여성,30대,자녀 성인기(막내가 대학생～결혼 전),모름,자영업,부산
113350,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",경영/관리직,서울
113353,20230701,전기 자전거,남성,50대,1인 가구,300만원 내외,기술/숙련직,광주
113369,20230701,전동 스쿠터,남성,30대,1인 가구,300만원 내외,일반 공무원/준공무원,전남
113392,20230701,전기 자전거,여성,30대,1인 가구,"1,600~2,000만원 내외",무직/기타,부산
113397,20230701,전동 스케이트보드,여성,20대,자녀 성인기(막내가 대학생～결혼 전),200만원 내외,사무직,경기
113407,20230701,전동 휠,남성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,자영업,대전
113450,20230701,전기 자전거,남성,40대,자녀 유아기(막내가 초등학교 입학 전),700만원 내외,사무직,경기
113459,20230701,전동 킥보드,남성,40대,신혼기(자녀없음),600만원 내외,사무직,전남
113460,20230701,전동 킥보드,남성,40대,1인 가구,600만원 내외,자영업,서울
113463,20230701,전동 스쿠터,여성,30대,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,사무직,경기
113482,20230701,전동 킥보드,남성,30대,1인 가구,600만원 내외,전문직,서울
113499,20230701,전동 스케이트보드,남성,40대,자녀 유아기(막내가 초등학교 입학 전),"2,100만원 이상",사무직,부산
113524,20230701,"오토바이(바이크, 스쿠터)",남성,50대,1인 가구,"2,100만원 이상",자영업,전남
113529,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,전문직,경기
113533,20230701,전동 킥보드,여성,30대,자녀 유아기(막내가 초등학교 입학 전),500만원 내외,일반 공무원/준공무원,충남
113538,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,자영업,인천
113549,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,100~1,500만원 내외",기술/숙련직,경기
113557,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),"1,000만원 내외",기술/숙련직,경기
113568,20230701,전동 킥보드,남성,40대,자녀 유아기(막내가 초등학교 입학 전),600만원 내외,전문직,부산
113576,20230701,전동 킥보드,남성,30대,신혼기 초과(자녀없음),500만원 내외,일반 공무원/준공무원,경북
113598,20230701,전기 자전거,여성,40대,자녀 유아기(막내가 초등학교 입학 전),600만원 내외,사무직,경기
113599,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,경영/관리직,서울
113604,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,무직/기타,세종
113617,20230701,전기 자전거,남성,40대,자녀 유아기(막내가 초등학교 입학 전),500만원 내외,일반 공무원/준공무원,강원
113629,20230701,"오토바이(바이크, 스쿠터)",여성,50대,1인 가구,500만원 내외,사무직,경기
113647,20230701,전동 스쿠터,여성,50대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,자영업,서울
113708,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",사무직,경기
113727,20230701,전동 휠,남성,40대,자녀 유아기(막내가 초등학교 입학 전),500만원 내외,사무직,강원
113728,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,무직/기타,인천
113731,20230701,전동 킥보드,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),"1,000만원 내외",무직/기타,서울
113749,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),300만원 내외,무직/기타,부산
113752,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),"2,100만원 이상",자영업,경기
113786,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,전업주부,경기
113791,20230701,전동 스쿠터,여성,30대,1인 가구,100만원 이하,무직/기타,서울
113796,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,자영업,서울
113812,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,부산
113833,20230701,전기 자전거,남성,50대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,사무직,서울
113855,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),900만원 내외,기술/숙련직,서울
113860,20230701,전기 자전거,남성,40대,신혼기 초과(자녀없음),600만원 내외,경영/관리직,경기
113864,20230701,"오토바이(바이크, 스쿠터)",여성,30대,신혼기(자녀없음),600만원 내외,사무직,경기
113869,20230701,전기 자전거,남성,30대,1인 가구,400만원 내외,전문직,경기
113874,20230701,전기 자전거,여성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",전문직,서울
113878,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",일반 공무원/준공무원,경기
113883,20230701,전기 자전거,남성,30대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",전문직,서울
113961,20230701,전동 킥보드,여성,30대,1인 가구,700만원 내외,사무직,전북
113980,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,사무직,부산
113990,20230701,전동 휠,여성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,사무직,충남
113992,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 독립기(막내가 결혼한 상태),400만원 내외,전업주부,충남
113996,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,기술/숙련직,울산
114028,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 독립기(막내가 결혼한 상태),900만원 내외,자영업,경기
114042,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,일반 공무원/준공무원,대전
114052,20230701,전기 자전거,남성,40대,자녀 유아기(막내가 초등학교 입학 전),800만원 내외,경영/관리직,경기
114065,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 유아기(막내가 초등학교 입학 전),100만원 이하,전업주부,경남
114067,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,자영업,부산
114071,20230701,전동 휠,여성,40대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,무직/기타,경기
114074,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성인기(막내가 대학생～결혼 전),300만원 내외,무직/기타,부산
114079,20230701,전기 자전거,남성,50대,자녀 성장기(막내가 초등학생～고등학생),400만원 내외,자영업,부산
114100,20230701,전기 자전거,여성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",무직/기타,대구
114103,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,일반 공무원/준공무원,충북
114126,20230701,전동 킥보드,여성,20대,자녀 성인기(막내가 대학생～결혼 전),모름,학생,경기
114136,20230701,전동 킥보드,여성,20대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,무직/기타,서울
114143,20230701,전기 자전거,여성,40대,1인 가구,400만원 내외,사무직,서울
114157,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,충북
114165,20230701,전동 킥보드,남성,30대,1인 가구,400만원 내외,판매/서비스직,서울
114172,20230701,"오토바이(바이크, 스쿠터)",여성,60대 이상,신혼기(자녀없음),400만원 내외,사무직,경남
114181,20230701,전기 자전거,남성,50대,자녀 독립기(막내가 결혼한 상태),300만원 내외,사무직,대구
114186,20230701,전기 자전거,남성,30대,자녀 유아기(막내가 초등학교 입학 전),500만원 내외,사무직,인천
