prcha_prrrg_prduc_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,prduc_ctgry_lrcls_nm,prduc_ctgry_mdcls_nm,prduc_ctgry_smcls_nm,otdr_prduc_nm,info_obtn_site_url
D***,201906**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,금천구,시흥4동,삼성,SKT,레저/자동차,자전거/용품,자전거의류/잡화,사은품증정나루 마스크 자전거 자외선차단 등산 골프 바라클라바 버프 겨울 방한 넥워머 복면  오토바이,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1070268365
D***,201906**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,울산,동구,서부동,삼성,SKT,레저/자동차,자전거/용품,헬멧/보호장비,에어워크보호대 성인용/아동용 헬멧/가방 용품 S16,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=12617089
D***,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,인천,남동구,서창동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,유아안장자전거유아안장 후방유아안장 아동보조안장,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=124136733
D***,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,경기,파주시,문산읍,애플,KT,레저/자동차,자전거/용품,자전거액세서리,정품미국 CREE사 LED Q5 줌 라이트/자전거/전조등/후레쉬/랜턴/손전등/거치대/건전지/안전등/용품/야간등,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1200933401
D***7,201906**,F,4,"주부 (전업주부, 파트타임 근무 주부)","1,000만원 이상",예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현동,삼성,KT,레저/자동차,자전거/용품,자전거,도미니크24인치하이브리드자전거초등학생~중학생까지,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1090901926
D***8,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,안양시 만안구,안양6동,삼성,SKT,레저/자동차,자전거/용품,자전거타이어/부품,삼천리알루미늄 핸드펌프  - 자전거 다용도 튜브 펌프 공기주입기,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1218187968
D***3,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,인천,서구,석남1동,삼성,SKT,레저/자동차,자전거/용품,자전거,사은품증정[삼천리자전거]아이비/어린이자전거/아동용,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1079264363
D***7,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,충북,청주시 흥덕구,가경동,LG,KT,자전거,자전거부품,브레이크레버,브레이크레버/아동용/성인용/알로이브레이크레버/자전거부품/자전거브레이크레버,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1280791866
D***6,201906**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,단독주택,광주,서구,화정1동,삼성,LG U+,자전거,자전거신발/고글/헬멧,보호대,나스카썬블럭 쿨토시/네이비/팔토시/자외선차단/스포츠/골프/등산/자전거/테니스/암슬리브/운전,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1274967893
D***4,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,과천시,주암동,삼성,SKT,레저/자동차,자전거/용품,자전거,[삼천리자전거][삼천리]여성용 클래식 자전거 라니아 22인치,http://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=1203462725
D***5,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,동대문구,답십리1동,삼성,SKT,자전거,튜닝용품,흙받이,자전거흙받이/짐받이가방/강철크롬짐받이/받침대/보조안장/쇼바형짐받이/자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1081764401
D***4,201906**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡1동,삼성,LG U+,자전거/보드,자전거장갑/잡화,자전거장갑,아쿠아메이드자전거 반장갑 바이크 헬스 등산 장갑,http://item.gmarket.co.kr/Item?goodscode=1118054793
D***1,201906**,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,남양주시,지금동,삼성,SKT,자전거,튜닝용품,전시스탠드,KT05 자전거킥스탠드 자전거받침대 자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1058282299
D***,201906**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,안암동3가,애플,KT,자전거,자전거관리용품,광택,자전거방수보관커버/방수자전거 커버/PEVA원단,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1255618282
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,인천,남구,숭의동,삼성,SKT,자전거,자전거신발/고글/헬멧,헬멧,[HJC]X5(EVO)블랙스카이 / 자전거 헬멧 / 240g대 초,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1040086015
D***,201906**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,인천,서구,석남동,삼성,SKT,레저/자동차,자전거/용품,자전거,[알톤]갤럽22 21단 앞쇼바 7~11세 시마노인투스기어,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1230962682
D***,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,성북구,석관동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,"매그닉라이트/전조등,후미등싱글판매/충전필요없는 독일특허 비접촉 자전거라이트/자전거용품/무료배송",http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1242176076
D***,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,대전,대덕구,송촌동,삼성,SKT,자전거,자전거,MTB,앞뒤쇼바접이식 21단 26인치 입문 통학 출퇴근용 MTB,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1082913347
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,부산,부산진구,범천동,삼성,SKT,자전거,자전거,사이클,[HK]예거메티1디스크 로드자전거 카본포크 소라,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1075538001
D***,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강남구,개포동,삼성,SKT,자전거/보드,자전거라이트,자전거라이트/전조등,몬스터라이트미니 자전거라이트  몬스터라이트 미니,http://item.gmarket.co.kr/Item?goodscode=1280390929
D***,201906**,M,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,도봉구,창4동,삼성,SKT,자전거/보드,자전거장갑/잡화,자전거장갑,[킹썰]스포츠/등산/자전거장갑/여름장갑/반장갑/핸드폰터치,http://item.gmarket.co.kr/Item?goodscode=1144168847
D***6,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강남구,논현동,삼성,SKT,레저/자동차,자전거/용품,자전거,[삼천리자전거]하로GS20 7단 접이식자전거  어린이/여성 폴딩자전거,http://item.gmarket.co.kr/Item?goodscode=1201466217
D***7,201906**,F,4,무직,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,춘천시,신북읍,LG,LG U+,레저/자동차,자전거/용품,자전거액세서리,로드MTB 충전식 자전거라이트 용품 18650 배터리,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1004933124
D***4,201906**,M,5,"교직 (교사, 유치원교사, 학원강사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,방화3동,LG,SKT,자전거,튜닝용품,트레일러,알톤키즈 트레일러/자전거/캐리어/손잡이/보조바퀴,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1249445352
D***3,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,광주,북구,덕의동,삼성,SKT,자전거,자전거신발/고글/헬멧,헬멧,HJC홍진 R4 컬러선택가능블랙라인/홍진 크라운 헬멧,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1229824538
D***8,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,서울,송파구,방이동,LG,LG U+,자전거/보드,자전거타이어/부품,자전거튜브,[흥아]흥아 700C x 23/25C 프레스타 40mm 자전거튜브 로드,http://item.gmarket.co.kr/Item?goodscode=1287219517
D***,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,충북,청주시 흥덕구,성화동,삼성,SKT,자전거,자전거부품,안장,[참좋은바이크]삼천리아동용안장모음/하이킥/프린세스/키즈바이크/디즈니/유아동/어린이/푹신한안장,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1205141789
D***,201906**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,인창동,삼성,KT,레저/자동차,자전거/용품,자전거,사은품증정[삼천리자전거]아이비/어린이자전거/아동용,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1079264363
D***,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,오피스텔,서울,강서구,가양동,애플,SKT,자전거,자전거신발/고글/헬멧,헬멧,필모리스/F381/F373/자전거헬멧/성인용헬멧/안전용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1289945654
D***0,201906**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,부산,사하구,괴정2동,삼성,SKT,자전거,튜닝용품,후미등,문라이트크레센트/코멧/쉴드/디펜더/메테오/ 자전거라이트 자전거후미등,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1086040122
D***2,201906**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,종로구,신영동,삼성,SKT,자전거,자전거,사이클,[HK]예거메티1디스크 로드자전거 카본포크 소라,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1075538001
D***6,201906**,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,양천구,목1동,애플,KT,자전거,튜닝용품,거치대/보관대,노스바이크스마트폰 자전거거치대 핸드폰 휴대폰 가방,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1016944642
D***1,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,관악구,청림동,삼성,SKT,자전거,자전거,MTB,베리벨로보스톤GS 18년형 22인치 초등학생 MTB자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1240605806
D***7,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,대구,동구,송정동,삼성,SKT,자전거,자전거,MTB,앞뒤쇼바접이식 21단 26인치 입문 통학 출퇴근용 MTB,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1082913347
D***7,201906**,M,4,"관리직 (사장, 간부, 고위공무원)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,동대문구,답십리1동,삼성,SKT,레저/자동차,자전거/용품,자전거의류/잡화,사은품증정나루 마스크 자전거 자외선차단 등산 골프 바라클라바 버프 겨울 방한 넥워머 복면  오토바이,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1070268365
D***5,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,경기,수원시 권선구,호매실동,애플,SKT,자전거,자전거관리용품,에어펌프(발펌프),국산삼흥 발펌프 공기주입기 손펌프 에어펌프 자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1105695651
D***9,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강남구,논현동,삼성,SKT,캠핑/골프/헬스/자전거,자전거의류/용품,공용상의,[MCN]윈드베스트 MSV-16 블랙/자전거조끼,http://www.hnsmall.com/display/goods.do?goods_code=12602302
D***6,201906**,F,4,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,풍납1동,애플,SKT,자전거/보드,자전거라이트,라이트거치대,페어맨만능 18650충전기 FLIC-210 자전거라이트 2구,http://item.gmarket.co.kr/Item?goodscode=1237810051
D***,201906**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,안암동3가,애플,KT,레저/자동차,자전거/용품,자전거,[스마트자전거]반티아고G21 하이브리드자전거 21단 클래식 2018년,http://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=1203110269
D***,201906**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,광주,서구,유촌동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,로드MTB 충전식 자전거라이트 용품 18650 배터리,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1004933124
D***,201906**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,의왕시,내손1동,LG,LG U+,자전거,자전거신발/고글/헬멧,보호대,나이키/팔토시/쿨토시/자외선차단/스포츠/레저/등산용,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1221115615
